State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Total Population of Village,Number of Govt. primary Schools ,Number of Govt.  Secondary Schools,Total SC/ST population of village
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310137,Sonapur,1935,4,0,1893
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310138,Baje Dakshinal,376,1,0,357
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310139,Chitor,1027,1,0,656
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310140,Paschim Sakodanga,243,0,0,129
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310141,Purba Sakodanga,163,1,0,85
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310142,Naldanga,191,1,0,137
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310143,Dakshinal,2696,3,0,2282
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310144,Nagua,283,1,0,211
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310145,Betor,1237,1,0,1230
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310146,Nadhna,480,1,0,315
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310147,Uttar Maheshpur,944,1,0,182
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310148,Bhagnail,3155,3,0,705
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310149,Asrafpur,1620,1,0,1589
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310150,Mahamadpur,2826,2,0,2623
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310151,Chhayghara (H),2001,1,0,204
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310152,Nandangaon,2046,1,0,1280
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310153,Baul (H),122,0,0,117
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310154,Parbbatipur,2189,2,0,947
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310155,Panpara (H),654,1,0,413
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310156,Uttar Jamalpur,412,1,0,343
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310157,Kochpara (H),1679,1,0,1560
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310158,Laskarpur,551,2,0,486
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310159,Bara Kundana (H),1026,1,0,734
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310160,Purba Nagua,1009,1,0,932
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310161,Khorna (H),1327,1,0,484
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310162,Sridharpur,1816,1,0,1128
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310163,Beldangi (H),756,2,0,230
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310164,Sibrampur,792,2,1,686
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310165,Tiabari (H),240,0,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310166,Taltungi,570,1,0,514
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310167,Mulahat (H),658,0,0,298
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310168,Ujalpur,414,1,0,408
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310169,Simuldanga (H),548,2,0,48
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310170,Simuldanga,151,0,0,87
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310171,Bhelagachi,1370,3,0,1345
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310172,Mahinagar,882,1,0,720
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310173,Patirajpur,1458,2,0,732
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310174,Kokna,886,1,0,804
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310175,Gunarajpur,579,1,0,508
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310176,Guniakhanda,329,1,0,329
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310177,Mohagachi,833,0,0,649
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310178,Ghughudanga,279,1,0,186
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310179,Bhatingaon,2116,2,1,1023
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310180,Boaltair,633,1,0,160
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310181,Aldhanda,1044,1,0,63
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310182,Purba Durlabhpur,2365,2,0,286
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310183,Bishnupur,235,1,0,235
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310184,Tilna,1694,2,0,1554
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310185,Dhamdhol,1361,2,0,1272
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310186,Goalpara,867,1,0,735
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310187,Dhigaldanga,541,1,0,531
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310188,Narihat,808,1,0,772
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310189,Sandia,1828,2,0,1608
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310190,Piralipara,321,1,0,50
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310191,Hematpur,1185,2,0,472
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310192,Fatepur Shyampur,443,1,0,422
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310193,Sujal,587,1,0,587
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310194,Sahabhita,1741,2,0,842
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310195,Kulator,913,1,0,658
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310196,Ranipur,1127,1,0,1006
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310197,Kashibati,170,1,0,169
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310198,Chalnia,1822,1,0,1781
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310199,Arazi Kashiabari,20,0,0,20
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310200,Bagbari,697,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310201,Mirzatpur,1082,2,0,234
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310202,Bhadrashila,2166,3,0,1089
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310203,Osmanpur,827,1,0,165
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310204,Chauduar,857,1,0,586
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310205,Jiropur,0,,,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310206,Chabhat,1798,3,0,263
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310207,Suliapara,832,1,0,365
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310208,Porsha,1997,2,0,1001
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310209,Paikpara,1159,1,0,1113
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310210,Bidhibari,1228,1,0,1
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310211,Tiarbati,187,0,0,139
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310212,Gatlu,974,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310213,Bankur,995,1,0,471
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310214,Banshthupi,599,0,0,261
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310215,Sripur,1152,1,0,1078
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310216,Sahapur,737,0,0,423
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310217,Ujantor,568,1,0,563
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310218,Banbol,1435,2,2,894
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310219,Ramdanga,1014,1,0,586
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310220,Garia,138,0,0,138
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310221,Balarampur,609,1,0,234
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310222,Kamalpur,1437,1,0,159
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310223,Malinagar,411,1,0,33
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310224,Kismat Begunbari,10,0,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310225,Khamrua,747,1,0,1
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310226,Algram,1282,0,0,404
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310227,Digna,1558,1,0,8
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310228,Sohair,3381,1,0,451
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310229,Ghera,2180,1,0,522
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310230,Dhulahar,5681,8,0,490
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310231,Banagram,664,1,0,9
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310232,Belua,1516,2,0,511
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310233,Ranapur,927,1,0,187
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310234,Bamnigaon,616,1,1,460
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310235,Chandigram,2460,2,0,177
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310236,Pakrabari,18,0,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310237,Pashim Durlabhpur,584,1,0,51
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310238,Para,2704,2,1,271
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310239,Kharsata,1168,1,0,148
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310240,Khasra,1117,1,0,3
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310241,Mukundapur,2050,1,0,18
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310242,Shyampur,411,1,0,260
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310243,Subarnapur,1616,0,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310244,Bairgachhi,112,0,0,31
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310245,Bhabanipur,277,1,0,103
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310246,Barabella,447,1,0,54
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310247,Parergram,2685,4,0,155
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310248,Bausa,724,3,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310249,Mahanandapara,997,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310250,Mohanbhuban,1182,2,0,369
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310251,Kumedpur,1076,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310252,Phkhuria,2466,2,0,35
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310253,Gulandar,4105,8,1,727
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310254,Nalbhiti Madhabpur,1404,3,0,51
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310255,Gosaipur,746,2,0,13
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310256,Lalganj,1286,2,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310257,Srimantapur,958,2,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310258,Patnalia,497,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310259,Dalideul Chak,881,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310260,Gopinathpur,1483,2,0,493
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310261,Gauripur,1121,1,0,366
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310262,Churaman,785,2,1,503
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310263,Basudevpur,674,2,0,232
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310264,Purushattambari,968,2,0,8
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310265,Manainagar,2085,5,0,87
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310266,Chandanpur,2640,2,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310267,Kamardanga,2367,10,0,203
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310268,Gopalpur,426,1,0,95
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310269,Jamalpur,3072,3,1,25
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310270,Kapasia,10159,5,1,44
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310271,Tegaj,66,0,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310272,Chhilimpur,3941,2,0,620
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310273,Daldalia Chak,250,1,0,148
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310274,Khuniabari,111,0,0,69
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310275,Thilbil,1322,1,0,473
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310276,Koarpur,1559,1,0,180
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310277,Barhatti,720,1,0,363
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310278,Barot,4394,4,1,191
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310279,Titiha,1108,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310280,Bochkapara,472,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310281,Birnagar,1957,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310282,Kunarhat,31,0,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310283,Bagduma,1209,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310284,Rajkot,1792,1,0,264
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310285,Shishai,1512,1,0,167
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310286,Mirzadighi,1158,1,0,191
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310287,Basratpur,1755,2,0,284
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310288,Bangar,4512,2,0,906
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310289,Marnai,1086,2,1,385
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310290,Ghritatala,2133,1,0,86
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310291,Malanchi,538,2,0,362
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310292,Madhuban,107,1,0,22
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310293,Patinahar,417,1,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310294,Kaliganj,564,1,0,108
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310295,Halimpur,424,0,0,225
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310296,Gopibati,631,1,0,615
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310297,Tharais,2309,1,0,495
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310298,Mahadipur,601,0,0,20
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310299,Dakshin Syampur,771,1,0,159
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310300,Katabari,193,1,0,193
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310301,Jot Narottam,816,1,0,516
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310302,Kasba,800,1,0,771
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310303,Panchadebati,512,0,0,0
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310304,Golhat,544,0,0,532
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310305,Jayahat,3957,1,1,1677
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310306,Aminhat,916,1,0,478
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310307,Dharampur,71,0,0,61
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310308,Shasan,693,0,0,461
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310309,Aiho,475,1,0,474
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310310,Chhoto Bahadol,269,1,0,268
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310311,Bahadol,1174,1,0,149
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310312,Sarishatuli,396,1,0,388
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310313,Jagadal,560,1,0,560
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310314,Dakshin Maheshpur,168,0,0,166
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310315,Maghiapara,486,0,0,484
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310316,Nahanipur,869,1,0,776
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310317,Chhilampur,572,0,0,406
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310318,Batnabaj,399,1,0,275
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310319,Baidara,3237,2,1,880
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310320,Bhusan Gachhi,387,1,0,94
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310321,Gopalnagar,1230,1,0,650
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310322,Parmeswarbati,1371,0,0,235
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310323,Khesra,5617,3,0,2235
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310324,Bimalpara        (I),2231,1,0,314
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310325,Bhabanipur Bejpukur (I),2832,2,0,848
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310326,Kurmanpur        (I),2263,1,0,1690
19,West Bengal,330,Uttar Dinajpur,2199,Itahar,310327,Paschim Saiyadpur        (I),950,0,0,508
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310329,Dehata,1005,1,0,912
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310330,Nij Raghunathpur,263,1,0,263
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310331,Mastahar,385,1,0,385
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310332,Chapra,928,1,0,866
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310333,Rajapur,425,1,0,425
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310334,Jamirail,434,1,0,434
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310335,Saraihat Bajedonor,1684,1,0,1478
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310336,Khagail,1043,1,1,993
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310337,Mahishbathan,1446,2,0,1434
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310338,Beldanga,1353,1,0,1301
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310339,Hariharpur,1029,1,0,122
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310340,Deul,1781,1,0,1706
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310341,Manikor,1886,4,1,1759
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310342,Pashim Mollapara,1355,1,0,41
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310343,Titihi,539,0,0,412
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310344,Kathalbari,576,1,0,566
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310345,Pachim Balarampur,584,1,0,532
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310346,Birupur,68,1,0,26
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310347,Jugati,430,1,0,397
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310348,Daharol,823,1,0,290
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310349,Deokhanda,934,1,1,576
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310350,Upadail,1057,1,0,466
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310351,Nabhor,1187,2,0,1175
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310352,Bhaktipur,516,1,0,508
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310353,Berail,2459,2,2,1077
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310354,Kalancha,331,1,0,330
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310355,Kachara,1214,1,1,1212
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310356,Sindur Muchhi,440,0,0,439
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310357,Dehabanda,2161,1,0,1267
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310358,Poradanga,473,1,0,472
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310359,Harigiram,927,1,0,475
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310360,Kharikadighi,386,1,0,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310361,Raghabpur,520,1,0,290
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310362,Jaherpur,271,1,0,203
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310363,Banshbari,713,0,0,111
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310364,Pachadighi,188,1,0,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310365,Adyakhanda,1228,1,0,34
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310366,Mahator,841,1,0,830
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310367,Ekdala Bahirhata,1878,1,1,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310368,Domnhar,919,0,0,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310369,Silimpur,362,0,0,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310370,Ranipur,390,0,0,64
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310371,Cherapara,301,1,0,214
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310372,Deulabari,1450,1,0,610
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310373,Hansrail,640,1,0,640
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310374,Kashimpur,388,0,0,385
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310375,Kunabari,941,0,0,933
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310376,Shiala,641,0,0,621
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310377,Chapapara,270,0,0,243
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310378,Lakshmantara,271,1,0,271
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310379,Tejihar,443,0,0,443
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310380,Baghna,203,0,0,203
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310381,Pupra,523,1,0,523
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310382,Sarala,2848,2,1,2788
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310383,Dhadarang,412,0,0,412
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310384,Subarnapur,538,0,0,449
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310385,Nayapara,354,1,0,333
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310386,Isnail,1531,1,0,1283
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310387,Barail,254,1,0,254
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310388,Sahapur,804,0,0,794
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310389,Chapahat Bairhatha,929,1,1,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310390,Nurulla Kuringarpara,768,1,0,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310391,Lakshmipur,2268,2,0,324
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310392,Gopalpur,556,1,0,376
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310393,Rupain,302,0,0,299
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310394,Birampur,439,1,0,381
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310395,Langal Bhanga,283,1,0,25
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310396,Shabdalpur,1227,1,0,1042
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310397,Ukhalia,3432,3,0,1929
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310398,Kushmundi,3948,2,1,1557
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310399,Kasba,3710,3,0,500
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310400,Samsia,1176,2,0,35
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310401,Bateshwar,1200,1,0,70
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310402,Arazi Kasba,284,0,0,102
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310403,Goalgaon,1434,1,0,946
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310404,Bangaon Krishnapur,569,0,0,144
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310405,Bagdoli,994,1,0,903
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310406,Jaminipara,827,1,0,797
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310407,Jotsudam,863,1,0,0
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310408,Dharmadanga,751,0,0,342
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310409,Ghatsa,931,1,0,718
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310410,Nituttarpara,455,1,0,446
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310411,Balapukur,1736,1,0,1733
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310412,Naogan,310,0,0,310
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310413,Akcha,711,1,0,567
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310414,Porabagdol,435,0,0,395
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310415,Khantapara,1682,1,0,1054
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310416,Shrirampur,639,0,0,616
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310417,Kunia,427,1,0,426
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310418,Parameshwarpur,531,1,1,531
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310419,Anantapur,1832,1,0,587
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310420,Jamunadanga,326,0,0,3
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310421,Minapara,1535,1,0,173
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310422,Krishnapur,1300,1,0,1177
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310423,Tilchar,153,1,0,152
19,West Bengal,331,Dakshin Dinajpur,2200,Kushmundi,310424,Arazi Shrirampur,370,0,0,370
