State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Net area (in Hectares)  Sown ,Total irrigated land area (in Hectares),Land area  (in Hectares) irrigated by canals,"Land area  (in Hectares) irrigated by other sources (e.g., wells, tube wells, tanks, lakes, waterfall, etc.)"
19,West Bengal,327,Darjiling ,2160,Mirik,306408,Patong Tea Garden,488.25,0,0,0
19,West Bengal,327,Darjiling ,2160,Mirik,306409,Panighata Manager's Bunglow,16.47,0,0,0
19,West Bengal,327,Darjiling ,2160,Mirik,306410,Manjha Fst.(Pan.F.Rly),328.32,0,0,0
19,West Bengal,327,Darjiling ,2160,Mirik,306411,Lohagar Tea Garden,386.47,250,250,0
19,West Bengal,327,Darjiling ,2160,Mirik,306412,Lohagar Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2160,Mirik,306413,Rangmohan,24.69,13.08,13.08,0
19,West Bengal,327,Darjiling ,2160,Mirik,306414,Bara Chenga,280.42,248.64,248.64,0
19,West Bengal,327,Darjiling ,2160,Mirik,306415,Panighata,871.62,450,450,0
19,West Bengal,327,Darjiling ,2160,Mirik,306416,Panthabari Forest(P),266.73,100,100,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306417,Dayal Thong(D.R.)Tea Garden,230.7,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306418,Maharani Tea Garden,115.32,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306419,Edenvale Tea Garden,23.88,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306420,Sepoy Dhora(D.R.)Tea Garden,81.6,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306421,Kharia Busty,38.15,30.35,0,30.35
19,West Bengal,327,Darjiling ,2161,Kurseong,306422,Singel Tea Garden,303.51,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306423,Montiviot Tea Garden,56.66,40,40,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306424,Karbia Tea Garden,69.61,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306425,Castleton Tea Garden,142.1,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306426,Spring Sidi Tea Garden,147.69,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306427,Ambootia Tea Garden,595.77,230.67,0,230.67
19,West Bengal,327,Darjiling ,2161,Kurseong,306428,Makai Bari Tea Garden,526.09,141.64,0,141.64
19,West Bengal,327,Darjiling ,2161,Kurseong,306429,Punkhabari,2.43,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306430,Longview Tea Garden,1289.95,337.51,102.79,234.72
19,West Bengal,327,Darjiling ,2161,Kurseong,306431,Jamadar Bhita Khasmahal,90.85,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306432,Balasan Forest,384.05,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306433,Garidhora (M.Bari)Tea Garden,482.79,122.62,0,122.62
19,West Bengal,327,Darjiling ,2161,Kurseong,306434,Saptiguri Khelaghar Tea Garden,532.17,80.9,0,80.9
19,West Bengal,327,Darjiling ,2161,Kurseong,306435,Pairikumari,59.49,3.24,0,3.24
19,West Bengal,327,Darjiling ,2161,Kurseong,306436,Simulbari Tea Garden,307.27,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306437,Raki Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306438,Bamonpokhari Forest,299.5,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306439,Rohini Tea Garden,1597.2,202.2,0,202.2
19,West Bengal,327,Darjiling ,2161,Kurseong,306440,Lama Gumba Forest,137.95,108.9,0,108.9
19,West Bengal,327,Darjiling ,2161,Kurseong,306441,Selim Hill Tea Garden,343.98,202.34,202.34,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306442,South Shibkhola Tea Garden,35.61,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306443,Sukna Forest,404.3,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306444,Kanyan,16.2,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306445,Sukna,8.5,7.22,7.22,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306446,Mahanadi Forest,872.36,30,30,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306447,Nurbang Tea Garden,335.45,135.3,0,135.3
19,West Bengal,327,Darjiling ,2161,Kurseong,306448,Sepoy Dhura Tea Garden,72.82,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306449,Tindharia Tea Garden,120.2,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306450,Gayabari Tea Garden,125.05,24.28,0,24.28
19,West Bengal,327,Darjiling ,2161,Kurseong,306451,Shibkhola Forest (Paglajhora),60.7,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306452,Lizziepur Tea Garden,248.88,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306453,Mahanadi Tea Garden,204.73,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306454,Jungpana Tea Garden,84.98,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306455,North Shibkhola Tea Garden,266.69,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306456,Bara Shibkhola Forest,47.8,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306457,Gidda Pahar,72.87,52.6,0,52.6
19,West Bengal,327,Darjiling ,2161,Kurseong,306458,St.Marys,32.39,12.14,0,12.14
19,West Bengal,327,Darjiling ,2161,Kurseong,306459,Goethals,50.67,10.17,0,10.17
19,West Bengal,327,Darjiling ,2161,Kurseong,306460,Chaita Pani Tea Garden,24.3,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306461,Majua Tea Garden,156.6,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306462,Baman Dhura Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306463,Chattakpur Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306464,Upper Mamring Khasmahal,127.29,42.49,0,42.49
19,West Bengal,327,Darjiling ,2161,Kurseong,306465,Lower Mamring Khasmahal,232.07,50,0,50
19,West Bengal,327,Darjiling ,2161,Kurseong,306466,Toryak Khasmahal,364.37,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306467,Mahal Diram Forest,921.88,921.88,0,921.88
19,West Bengal,327,Darjiling ,2161,Kurseong,306468,Mahal Diram Tea Garden,101.17,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306469,Malotar Tea Garden,330.22,80.94,80.94,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306470,Gitingy Tea Garden,117.03,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306471,Simring Tea Garden,220.59,93.59,0,93.59
19,West Bengal,327,Darjiling ,2161,Kurseong,306472,Latpanechar Forest,765.6,158.6,0,158.6
19,West Bengal,327,Darjiling ,2161,Kurseong,306473,Sittong Khasmahal,284.09,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306474,Barasit Tong Khasmahal,111.3,30.4,0,30.4
19,West Bengal,327,Darjiling ,2161,Kurseong,306475,Mangpu Cinchona Plantation,0,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306476,Selpu Khasmahal,333.1,198.3,0,198.3
19,West Bengal,327,Darjiling ,2161,Kurseong,306477,Rolak Khasmahal,242.4,178.9,0,178.9
19,West Bengal,327,Darjiling ,2161,Kurseong,306478,Lonku Khasmahal,154.25,56.7,0,56.7
19,West Bengal,327,Darjiling ,2161,Kurseong,306479,Sittong Forest,512.74,445.97,0,445.97
19,West Bengal,327,Darjiling ,2161,Kurseong,306480,Gola Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306481,Choklong Forest,334.3,334.3,18.2,316.1
19,West Bengal,327,Darjiling ,2161,Kurseong,306482,Champasari Forest,356.1,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306483,Sukna Pratham Khanda,19.93,11.84,0,11.84
19,West Bengal,327,Darjiling ,2161,Kurseong,306484,Sukna Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306485,Paharu,47.8,6.05,0,6.05
19,West Bengal,327,Darjiling ,2161,Kurseong,306486,Chhota Adalpur,39,0,0,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306487,Shalbari Chhat Dwitiya Khanda,6.88,6.05,0,6.05
19,West Bengal,327,Darjiling ,2161,Kurseong,306488,Mohanadi Forest,440.76,30,0,30
19,West Bengal,327,Darjiling ,2162,Matigara ,306490,Sitong Forest,198.3,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306491,Sivok Hill Forest,391.79,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306492,Sivoke Forest,427.76,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306493,Kamala Barir Chhat,17.22,8.94,7.5,1.44
19,West Bengal,327,Darjiling ,2162,Matigara ,306494,Khok Long Chaat,13.83,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306495,Khoklong,40.47,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306496,Bara Adalpur Dwitiya Khanda,155,80.94,20,60.94
19,West Bengal,327,Darjiling ,2162,Matigara ,306497,Khaprail,211.25,60.47,0,60.47
19,West Bengal,327,Darjiling ,2162,Matigara ,306498,Patan Jharer Chhat,2.43,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306499,Fulbari Chhat,15.4,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306500,Patan Chhat,43.72,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306501,Patan,33.14,20,0,20
19,West Bengal,327,Darjiling ,2162,Matigara ,306502,Fulbari Pataner Chhat,38.45,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306503,Ruhinir Chhat,2,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306504,Khopalasi,128.29,40.47,0,40.47
19,West Bengal,327,Darjiling ,2162,Matigara ,306505,Jhauguri,69.61,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306506,Jhauguri Chhat,58.69,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306507,Rajpairi,161.88,101,20,81
19,West Bengal,327,Darjiling ,2162,Matigara ,306508,Chamtaguri Chhat,15.78,5.78,3,2.78
19,West Bengal,327,Darjiling ,2162,Matigara ,306509,Chamta,166.33,80.94,40,40.94
19,West Bengal,327,Darjiling ,2162,Matigara ,306510,Panchanai,125.45,60.7,0,60.7
19,West Bengal,327,Darjiling ,2162,Matigara ,306511,Nunu Bairagi,63.9,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306512,Nunu Bairagi Chhat,48.16,20.1,20.1,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306513,Mohorgon Tea Garden,854.3,630.5,0,630.5
19,West Bengal,327,Darjiling ,2162,Matigara ,306514,Purba Karai Barir Chhat,20.65,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306515,Galmakhari,22.66,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306516,Champasari,80.94,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306517,Champasari Chhat,4.05,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306518,Duramarir Chhat,12.55,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306519,Purba Pasunathbarua,2.43,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306520,Pachim Pasunath Barua,0.81,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306521,Karaibari,153.64,26.59,0,26.59
19,West Bengal,327,Darjiling ,2162,Matigara ,306522,Dariagramer Chhat,4.1,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306523,Sisabari,110.93,60.47,0,60.47
19,West Bengal,327,Darjiling ,2162,Matigara ,306524,Rupan Chhat,1.62,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306525,Palash,214.48,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306526,Kalabari,70.82,12.14,12.14,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306527,Malahar,28.33,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306528,Mahishmari,194.25,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306529,Jadubhitar Chhat,36.43,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306530,Damragayer Chhat,12.55,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306531,Mahatram,101.17,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306532,Udaysing,224.2,81.52,0,81.52
19,West Bengal,327,Darjiling ,2162,Matigara ,306533,Salbari Chhat Pratham Khanda,4.05,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306534,Dhukuria,201.23,40.47,0,40.47
19,West Bengal,327,Darjiling ,2162,Matigara ,306535,Nichitpur,164.93,134,0,134
19,West Bengal,327,Darjiling ,2162,Matigara ,306536,Baniakhari,141.64,80.94,80.94,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306537,Guria,125.45,20,0,20
19,West Bengal,327,Darjiling ,2162,Matigara ,306538,Nimai,132.73,60.7,30,30.7
19,West Bengal,327,Darjiling ,2162,Matigara ,306539,Jugibhita,178.41,102,0,102
19,West Bengal,327,Darjiling ,2162,Matigara ,306540,Panchakulguri,181.7,101.7,0,101.7
19,West Bengal,327,Darjiling ,2162,Matigara ,306541,Gouri,65.15,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306542,Pataner Chhat,33.99,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306543,Lalsara Chhat,28.74,3.1,0,3.1
19,West Bengal,327,Darjiling ,2162,Matigara ,306544,Dumriguri Chhat,55.84,3.5,0,3.5
19,West Bengal,327,Darjiling ,2162,Matigara ,306545,Bataliguri,79.73,22.5,0,22.5
19,West Bengal,327,Darjiling ,2162,Matigara ,306546,Lachka,69.2,10.75,0,10.75
19,West Bengal,327,Darjiling ,2162,Matigara ,306547,Rangia,159.04,23.7,0,23.7
19,West Bengal,327,Darjiling ,2162,Matigara ,306548,Nengtichhara,39.66,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306549,Kawakhari,28.33,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306550,Pelku,48.16,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306551,Thiknikata,117.17,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306552,Kauakhali,164.69,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306553,Kalam,104,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306554,Patiram,0,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306555,Tomba,134.36,40.47,0,40.47
19,West Bengal,327,Darjiling ,2162,Matigara ,306556,Matigarahat,28.73,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306557,Gaurcharan,182.11,121.41,0,121.41
19,West Bengal,327,Darjiling ,2162,Matigara ,306558,Bara Gharia,121.4,60.7,0,60.7
19,West Bengal,327,Darjiling ,2162,Matigara ,306559,Daknikata (P),176.44,30.28,0,30.28
19,West Bengal,327,Darjiling ,2162,Matigara ,306560,Foutsingher Chhat,17.62,0,0,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306561,Ujanu (P),141.64,101.17,0,101.17
19,West Bengal,327,Darjiling ,2163,Naxalbari,306416,Panthabari Forest(P),180,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306568,Mechi Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306569,Manjha Tea Garden,289.44,188.8,0,188.8
19,West Bengal,327,Darjiling ,2163,Naxalbari,306570,Marapur,75.14,52.63,0,52.63
19,West Bengal,327,Darjiling ,2163,Naxalbari,306571,Chhota Chenga,315.7,246.15,0,246.15
19,West Bengal,327,Darjiling ,2163,Naxalbari,306572,Nipania,150.1,143,10,133
19,West Bengal,327,Darjiling ,2163,Naxalbari,306573,Mir Jangla,165.28,165.28,0,165.28
19,West Bengal,327,Darjiling ,2163,Naxalbari,306574,Jhabar Chhat,8.9,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306575,Suraj Barer Chhat,24.39,18.22,0,18.22
19,West Bengal,327,Darjiling ,2163,Naxalbari,306576,Amarsing,10.93,10.93,0,10.93
19,West Bengal,327,Darjiling ,2163,Naxalbari,306577,Siubar,158.7,40.46,0,40.46
19,West Bengal,327,Darjiling ,2163,Naxalbari,306578,Chhota Ganjer Chhat,21,7.3,0,7.3
19,West Bengal,327,Darjiling ,2163,Naxalbari,306579,Chhota Ganja,13.41,8,0,8
19,West Bengal,327,Darjiling ,2163,Naxalbari,306580,Pataram,102.01,102.01,102.01,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306581,Surajbar,163.55,103.77,0,103.77
19,West Bengal,327,Darjiling ,2163,Naxalbari,306582,Surajbar Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306583,Bara Maniram,285.56,44.56,34.41,10.15
19,West Bengal,327,Darjiling ,2163,Naxalbari,306584,Kilaram,147.22,101.61,101.21,0.4
19,West Bengal,327,Darjiling ,2163,Naxalbari,306585,Kamala,198.59,78.07,50.8,27.27
19,West Bengal,327,Darjiling ,2163,Naxalbari,306586,Ketugabur,146.48,96.33,80.97,15.36
19,West Bengal,327,Darjiling ,2163,Naxalbari,306587,Fakna,88.05,53.6,0,53.6
19,West Bengal,327,Darjiling ,2163,Naxalbari,306588,Budhkaran,217,120,80,40
19,West Bengal,327,Darjiling ,2163,Naxalbari,306589,Naksalbari,0,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306590,Dayaram,192,130,130,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306591,Nehal,46.34,10.24,0,10.24
19,West Bengal,327,Darjiling ,2163,Naxalbari,306592,Chhota Maniram,156.07,80.98,80.98,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306593,Dhakna,197.57,121.45,121.45,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306594,Uttam Chand,74.87,26.11,0,26.11
19,West Bengal,327,Darjiling ,2163,Naxalbari,306595,Hoda Bhitar Chhat,207.58,105.26,0,105.26
19,West Bengal,327,Darjiling ,2163,Naxalbari,306596,Uttam Chanded Chhat,456.89,155.87,0,155.87
19,West Bengal,327,Darjiling ,2163,Naxalbari,306597,Mudir Jangal,150.44,51.92,0,51.92
19,West Bengal,327,Darjiling ,2163,Naxalbari,306598,Satbhaiya,209.93,79.68,0,79.68
19,West Bengal,327,Darjiling ,2163,Naxalbari,306599,Ghusuru,244.79,175.61,0,175.61
19,West Bengal,327,Darjiling ,2163,Naxalbari,306600,Raghuram,125.78,45.18,0,45.18
19,West Bengal,327,Darjiling ,2163,Naxalbari,306601,Nimubhitar Chhat,127.25,63.71,0,63.71
19,West Bengal,327,Darjiling ,2163,Naxalbari,306602,Minghara,50.87,22.96,0,22.96
19,West Bengal,327,Darjiling ,2163,Naxalbari,306603,Mingharar Chhat,17.58,8.79,0,8.79
19,West Bengal,327,Darjiling ,2163,Naxalbari,306604,Gram Manir Chhat,20.23,9.93,0,9.93
19,West Bengal,327,Darjiling ,2163,Naxalbari,306605,Grammani,22.32,11.16,5.12,6.04
19,West Bengal,327,Darjiling ,2163,Naxalbari,306606,Damdama,269.32,193.2,88.97,104.23
19,West Bengal,327,Darjiling ,2163,Naxalbari,306607,Bairbhita,48.88,38.62,7.31,31.31
19,West Bengal,327,Darjiling ,2163,Naxalbari,306608,Raghuramer Chhat,42.7,17.95,0,17.95
19,West Bengal,327,Darjiling ,2163,Naxalbari,306609,Bhakatram,56.32,25.18,0,25.18
19,West Bengal,327,Darjiling ,2163,Naxalbari,306610,Mangalsing,141.34,72.06,0,72.06
19,West Bengal,327,Darjiling ,2163,Naxalbari,306611,Barajharu,123.84,72.46,0,72.46
19,West Bengal,327,Darjiling ,2163,Naxalbari,306612,Sebdella,159.15,72.87,0,72.87
19,West Bengal,327,Darjiling ,2163,Naxalbari,306613,Mahasing,130.36,40.1,0,40.1
19,West Bengal,327,Darjiling ,2163,Naxalbari,306614,Atal,0,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306615,Lakshmaner Chhat,21.04,9.1,0,9.1
19,West Bengal,327,Darjiling ,2163,Naxalbari,306616,Lakshman,19.02,10,0,10
19,West Bengal,327,Darjiling ,2163,Naxalbari,306617,Deomani,63.52,28.49,12.63,15.86
19,West Bengal,327,Darjiling ,2163,Naxalbari,306618,Nandalal,108.48,22.44,0,22.44
19,West Bengal,327,Darjiling ,2163,Naxalbari,306619,Tepuchamaru,55.28,34.29,0,34.29
19,West Bengal,327,Darjiling ,2163,Naxalbari,306620,Omi,91.79,44.26,24.59,19.67
19,West Bengal,327,Darjiling ,2163,Naxalbari,306621,Gaziram,196.95,66.89,0,66.89
19,West Bengal,327,Darjiling ,2163,Naxalbari,306622,Birsing,213.07,85.1,0,85.1
19,West Bengal,327,Darjiling ,2163,Naxalbari,306623,Dhanibanir Chhat,51.39,31.54,0,31.54
19,West Bengal,327,Darjiling ,2163,Naxalbari,306624,Dhanibani,21.91,21.91,0,21.91
19,West Bengal,327,Darjiling ,2163,Naxalbari,306625,Huchaimallik,162.68,48.58,0,48.58
19,West Bengal,327,Darjiling ,2163,Naxalbari,306626,Deoanbhitar Chhat,6.17,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306627,Jamidarguri,103.69,18.22,10,8.22
19,West Bengal,327,Darjiling ,2163,Naxalbari,306628,Jamidargurir Chhat,26.2,14.02,2.75,11.27
19,West Bengal,327,Darjiling ,2163,Naxalbari,306629,Bhelu,142.73,67.34,1,66.34
19,West Bengal,327,Darjiling ,2163,Naxalbari,306630,Lohasing,200.72,100.65,0,100.65
19,West Bengal,327,Darjiling ,2163,Naxalbari,306631,Mirjangler Chhat,48.37,29.19,0,29.19
19,West Bengal,327,Darjiling ,2163,Naxalbari,306632,Sirsia Tea Garden,76.87,72.88,0,72.88
19,West Bengal,327,Darjiling ,2163,Naxalbari,306633,Belgachi,29.54,28.34,0,28.34
19,West Bengal,327,Darjiling ,2163,Naxalbari,306634,Udiarip,223.06,161.84,0,161.84
19,West Bengal,327,Darjiling ,2163,Naxalbari,306635,Kadma,71.32,46.15,46.15,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306636,Ord Terai Tea Garden,179.28,151.35,151.35,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306637,M.M.Terai,224.6,140.57,140.57,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306638,Trihana Tea Garden,205.18,165.08,165.08,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306639,Teprabhola,21.42,16.68,12.6,4.08
19,West Bengal,327,Darjiling ,2163,Naxalbari,306640,Dalkajhar Forest,0.73,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306641,Bauni Bhitar Chhat,24.28,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306642,Dhemal,68.16,12.15,0,12.15
19,West Bengal,327,Darjiling ,2163,Naxalbari,306643,Panta Pari Forest,0,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306644,Tarabarir Chhat,22.66,17.4,0,17.4
19,West Bengal,327,Darjiling ,2163,Naxalbari,306645,Tarabari,41.28,35.2,3.99,31.21
19,West Bengal,327,Darjiling ,2163,Naxalbari,306646,Baunibhita,89.63,75.37,0,75.37
19,West Bengal,327,Darjiling ,2163,Naxalbari,306647,Batlabari,102,52,51,1
19,West Bengal,327,Darjiling ,2163,Naxalbari,306648,Pashchim Karai Barir Chhat,0,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306649,Mayaram,0,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306650,Barabhita,86.29,21.83,0,21.83
19,West Bengal,327,Darjiling ,2163,Naxalbari,306651,Kamalpur,160.56,85,0,85
19,West Bengal,327,Darjiling ,2163,Naxalbari,306652,Rupsing,101.17,41.31,0.84,40.47
19,West Bengal,327,Darjiling ,2163,Naxalbari,306653,Bhujia Banir Chhat,11.21,3,0,3
19,West Bengal,327,Darjiling ,2163,Naxalbari,306654,Bhujia Bani,122.42,27.38,0,27.38
19,West Bengal,327,Darjiling ,2163,Naxalbari,306655,Putimari,137.09,36.41,0,36.41
19,West Bengal,327,Darjiling ,2163,Naxalbari,306656,Rajajhar,202.2,25.2,0,25.2
19,West Bengal,327,Darjiling ,2163,Naxalbari,306657,Bharatsing,73.77,5.04,0,5.04
19,West Bengal,327,Darjiling ,2163,Naxalbari,306658,Ranidanga,29.06,24.28,0,24.28
19,West Bengal,327,Darjiling ,2163,Naxalbari,306659,Shaibhita,216.09,60.73,0,60.73
19,West Bengal,327,Darjiling ,2163,Naxalbari,306660,Rangapani,201.5,43.47,0,43.47
19,West Bengal,327,Darjiling ,2164,Phansidewa,306667,Mahideb,106.84,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306668,Chaupukuria,145,45,0,45
19,West Bengal,327,Darjiling ,2164,Phansidewa,306669,Krishnapur Tea Garden,26.3,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306670,Sannyasi Thaner Chhat,83.77,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306671,Sannyasithan,22.26,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306672,Jabarali,83.77,10,0,10
19,West Bengal,327,Darjiling ,2164,Phansidewa,306673,Jabarali Chhat,40.47,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306674,Singijhor,145.54,20.54,5,15.54
19,West Bengal,327,Darjiling ,2164,Phansidewa,306675,Harising,19.42,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306676,Harising Chhat,123.58,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306677,Kadopani,0,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306678,Bhaishdubi,0,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306679,Liohakaichi,0,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306680,Rangali,0,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306681,Bhisti,76.49,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306682,Tepu Tea Garden,0,0,0,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306683,Panaullar Chhat,11.74,3,3,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306684,Halal,267.77,80,80,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306685,Banur Chhat,20.07,10,2.19,7.81
